source_file_id,file_name,source_system,receipt_status,record_count,control_total,expected_date,received_timestamp,validation_status
1511,CUST_BAL_20230328.csv,Custodian_Bank,RECEIVED,50,-729.6,2023-03-28,2023-03-28 06:00:00,VALIDATED
1512,CUST_BAL_20231024.csv,Custodian_Bank,RECEIVED,50,-733.04,2023-10-24,2023-10-24 06:00:00,VALIDATED
1513,CUST_BAL_20240119.csv,Custodian_Bank,RECEIVED,50,-609.7,2024-01-19,2024-01-19 06:00:00,VALIDATED
1514,CUST_BAL_20220701.csv,Custodian_Bank,RECEIVED,50,-575.07,2022-07-01,2022-07-01 06:00:00,VALIDATED
1515,CUST_BAL_20210829.csv,Custodian_Bank,RECEIVED,50,-759.26,2021-08-29,2021-08-29 06:00:00,VALIDATED
1516,CUST_BAL_20210314.csv,Custodian_Bank,RECEIVED,50,-734.85,2021-03-14,2021-03-14 06:00:00,VALIDATED
1517,CUST_BAL_20240624.csv,Custodian_Bank,RECEIVED,50,-670.7,2024-06-24,2024-06-24 06:00:00,VALIDATED
1518,CUST_BAL_20201119.csv,Custodian_Bank,RECEIVED,50,-649.36,2020-11-19,2020-11-19 06:00:00,VALIDATED
1519,CUST_BAL_20240417.csv,Custodian_Bank,RECEIVED,50,-343.56,2024-04-17,2024-04-17 06:00:00,VALIDATED
1520,CUST_BAL_20200828.csv,Custodian_Bank,RECEIVED,50,19.2,2020-08-28,2020-08-28 06:00:00,VALIDATED
1521,CUST_BAL_20231221.csv,Custodian_Bank,RECEIVED,50,-676.26,2023-12-21,2023-12-21 06:00:00,VALIDATED
1522,CUST_BAL_20200912.csv,Custodian_Bank,RECEIVED,50,19.2,2020-09-12,2020-09-12 06:00:00,VALIDATED
1523,CUST_BAL_20210317.csv,Custodian_Bank,RECEIVED,50,-704.47,2021-03-17,2021-03-17 06:00:00,VALIDATED
1524,CUST_POS_20200504.csv,Custodian_Bank,RECEIVED,3,66.0,2020-05-04,2020-05-04 06:00:00,VALIDATED
1525,CUST_POS_20200505.csv,Custodian_Bank,RECEIVED,3,66.0,2020-05-05,2020-05-05 06:00:00,VALIDATED
1526,CUST_POS_20200519.csv,Custodian_Bank,RECEIVED,5,83.5,2020-05-19,2020-05-19 06:00:00,VALIDATED
1527,CUST_POS_20200528.csv,Custodian_Bank,RECEIVED,5,83.5,2020-05-28,2020-05-28 06:00:00,VALIDATED
1528,CUST_POS_20200605.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-05,2020-06-05 06:00:00,VALIDATED
1529,CUST_POS_20200612.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-12,2020-06-12 06:00:00,VALIDATED
1530,CUST_POS_20200616.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-16,2020-06-16 06:00:00,VALIDATED
1531,CUST_POS_20200622.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-22,2020-06-22 06:00:00,VALIDATED
1532,CUST_POS_20200703.csv,Custodian_Bank,RECEIVED,20,206.0,2020-07-03,2020-07-03 06:00:00,VALIDATED
1533,CUST_POS_20200704.csv,Custodian_Bank,RECEIVED,20,206.0,2020-07-04,2020-07-04 06:00:00,VALIDATED
1534,CUST_POS_20200720.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-20,2020-07-20 06:00:00,VALIDATED
1535,CUST_POS_20200501.csv,Custodian_Bank,RECEIVED,1,50.0,2020-05-01,2020-05-01 06:00:00,VALIDATED
1536,CUST_POS_20200502.csv,Custodian_Bank,RECEIVED,1,50.0,2020-05-02,2020-05-02 06:00:00,VALIDATED
1537,CUST_POS_20200503.csv,Custodian_Bank,RECEIVED,1,50.0,2020-05-03,2020-05-03 06:00:00,VALIDATED
1538,CUST_POS_20200606.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-06,2020-06-06 06:00:00,VALIDATED
1539,CUST_POS_20200509.csv,Custodian_Bank,RECEIVED,3,66.0,2020-05-09,2020-05-09 06:00:00,VALIDATED
1540,CUST_POS_20200430.csv,Custodian_Bank,RECEIVED,1,50.0,2020-04-30,2020-04-30 06:00:00,VALIDATED
1541,CUST_POS_20200515.csv,Custodian_Bank,RECEIVED,4,68.5,2020-05-15,2020-05-15 06:00:00,VALIDATED
1542,CUST_POS_20200506.csv,Custodian_Bank,RECEIVED,3,66.0,2020-05-06,2020-05-06 06:00:00,VALIDATED
1543,CUST_POS_20200507.csv,Custodian_Bank,RECEIVED,3,66.0,2020-05-07,2020-05-07 06:00:00,VALIDATED
1544,CUST_POS_20200721.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-21,2020-07-21 06:00:00,VALIDATED
1545,CUST_POS_20200731.csv,Custodian_Bank,RECEIVED,26,222.3,2020-07-31,2020-07-31 06:00:00,VALIDATED
1546,CUST_POS_20200808.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-08,2020-08-08 06:00:00,VALIDATED
1547,CUST_POS_20200511.csv,Custodian_Bank,RECEIVED,4,68.5,2020-05-11,2020-05-11 06:00:00,VALIDATED
1548,CUST_POS_20200508.csv,Custodian_Bank,RECEIVED,3,66.0,2020-05-08,2020-05-08 06:00:00,VALIDATED
1549,CUST_POS_20200524.csv,Custodian_Bank,RECEIVED,5,83.5,2020-05-24,2020-05-24 06:00:00,VALIDATED
1550,CUST_POS_20200517.csv,Custodian_Bank,RECEIVED,4,68.5,2020-05-17,2020-05-17 06:00:00,VALIDATED
1551,CUST_POS_20200516.csv,Custodian_Bank,RECEIVED,4,68.5,2020-05-16,2020-05-16 06:00:00,VALIDATED
1552,CUST_POS_20200513.csv,Custodian_Bank,RECEIVED,4,68.5,2020-05-13,2020-05-13 06:00:00,VALIDATED
1553,CUST_POS_20200531.csv,Custodian_Bank,RECEIVED,7,94.0,2020-05-31,2020-05-31 06:00:00,VALIDATED
1554,CUST_POS_20200523.csv,Custodian_Bank,RECEIVED,5,83.5,2020-05-23,2020-05-23 06:00:00,VALIDATED
1555,CUST_POS_20200602.csv,Custodian_Bank,RECEIVED,7,94.0,2020-06-02,2020-06-02 06:00:00,VALIDATED
1556,CUST_POS_20200620.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-20,2020-06-20 06:00:00,VALIDATED
1557,CUST_POS_20200510.csv,Custodian_Bank,RECEIVED,3,66.0,2020-05-10,2020-05-10 06:00:00,VALIDATED
1558,CUST_POS_20200514.csv,Custodian_Bank,RECEIVED,4,68.5,2020-05-14,2020-05-14 06:00:00,VALIDATED
1559,CUST_POS_20200624.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-24,2020-06-24 06:00:00,VALIDATED
1560,CUST_POS_20200512.csv,Custodian_Bank,RECEIVED,4,68.5,2020-05-12,2020-05-12 06:00:00,VALIDATED
1561,CUST_POS_20200821.csv,Custodian_Bank,RECEIVED,28,227.3,2020-08-21,2020-08-21 06:00:00,VALIDATED
1562,CUST_POS_20200518.csv,Custodian_Bank,RECEIVED,5,83.5,2020-05-18,2020-05-18 06:00:00,VALIDATED
1563,CUST_POS_20200520.csv,Custodian_Bank,RECEIVED,5,83.5,2020-05-20,2020-05-20 06:00:00,VALIDATED
1564,CUST_POS_20200601.csv,Custodian_Bank,RECEIVED,7,94.0,2020-06-01,2020-06-01 06:00:00,VALIDATED
1565,CUST_POS_20200522.csv,Custodian_Bank,RECEIVED,5,83.5,2020-05-22,2020-05-22 06:00:00,VALIDATED
1566,CUST_POS_20200521.csv,Custodian_Bank,RECEIVED,5,83.5,2020-05-21,2020-05-21 06:00:00,VALIDATED
1567,CUST_POS_20200526.csv,Custodian_Bank,RECEIVED,5,83.5,2020-05-26,2020-05-26 06:00:00,VALIDATED
1568,CUST_POS_20200604.csv,Custodian_Bank,RECEIVED,8,114.0,2020-06-04,2020-06-04 06:00:00,VALIDATED
1569,CUST_POS_20200626.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-26,2020-06-26 06:00:00,VALIDATED
1570,CUST_POS_20200527.csv,Custodian_Bank,RECEIVED,5,83.5,2020-05-27,2020-05-27 06:00:00,VALIDATED
1571,CUST_POS_20200628.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-28,2020-06-28 06:00:00,VALIDATED
1572,CUST_POS_20200607.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-07,2020-06-07 06:00:00,VALIDATED
1573,CUST_POS_20200629.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-29,2020-06-29 06:00:00,VALIDATED
1574,CUST_POS_20200529.csv,Custodian_Bank,RECEIVED,7,94.0,2020-05-29,2020-05-29 06:00:00,VALIDATED
1575,CUST_POS_20200608.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-08,2020-06-08 06:00:00,VALIDATED
1576,CUST_POS_20200717.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-17,2020-07-17 06:00:00,VALIDATED
1577,CUST_POS_20200530.csv,Custodian_Bank,RECEIVED,7,94.0,2020-05-30,2020-05-30 06:00:00,VALIDATED
1578,CUST_POS_20200715.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-15,2020-07-15 06:00:00,VALIDATED
1579,CUST_POS_20200829.csv,Custodian_Bank,RECEIVED,34,243.8,2020-08-29,2020-08-29 06:00:00,VALIDATED
1580,CUST_POS_20200610.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-10,2020-06-10 06:00:00,VALIDATED
1581,CUST_POS_20200618.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-18,2020-06-18 06:00:00,VALIDATED
1582,CUST_POS_20200525.csv,Custodian_Bank,RECEIVED,5,83.5,2020-05-25,2020-05-25 06:00:00,VALIDATED
1583,CUST_POS_20200623.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-23,2020-06-23 06:00:00,VALIDATED
1584,CUST_POS_20200831.csv,Custodian_Bank,RECEIVED,34,243.8,2020-08-31,2020-08-31 06:00:00,VALIDATED
1585,CUST_POS_20200727.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-27,2020-07-27 06:00:00,VALIDATED
1586,CUST_POS_20200625.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-25,2020-06-25 06:00:00,VALIDATED
1587,CUST_POS_20200627.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-27,2020-06-27 06:00:00,VALIDATED
1588,CUST_POS_20200619.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-19,2020-06-19 06:00:00,VALIDATED
1589,CUST_POS_20200621.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-21,2020-06-21 06:00:00,VALIDATED
1590,CUST_POS_20200718.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-18,2020-07-18 06:00:00,VALIDATED
1591,CUST_POS_20200603.csv,Custodian_Bank,RECEIVED,8,114.0,2020-06-03,2020-06-03 06:00:00,VALIDATED
1592,CUST_POS_20200724.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-24,2020-07-24 06:00:00,VALIDATED
1593,CUST_POS_20200908.csv,Custodian_Bank,RECEIVED,34,243.8,2020-09-08,2020-09-08 06:00:00,VALIDATED
1594,CUST_POS_20200729.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-29,2020-07-29 06:00:00,VALIDATED
1595,CUST_POS_20200730.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-30,2020-07-30 06:00:00,VALIDATED
1596,CUST_POS_20200806.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-06,2020-08-06 06:00:00,VALIDATED
1597,CUST_POS_20200712.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-12,2020-07-12 06:00:00,VALIDATED
1598,CUST_POS_20200613.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-13,2020-06-13 06:00:00,VALIDATED
1599,CUST_POS_20200810.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-10,2020-08-10 06:00:00,VALIDATED
1600,CUST_POS_20200728.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-28,2020-07-28 06:00:00,VALIDATED
1601,CUST_POS_20200615.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-15,2020-06-15 06:00:00,VALIDATED
1602,CUST_POS_20200719.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-19,2020-07-19 06:00:00,VALIDATED
1603,CUST_POS_20200909.csv,Custodian_Bank,RECEIVED,34,243.8,2020-09-09,2020-09-09 06:00:00,VALIDATED
1604,CUST_POS_20200701.csv,Custodian_Bank,RECEIVED,20,206.0,2020-07-01,2020-07-01 06:00:00,VALIDATED
1605,CUST_POS_20200818.csv,Custodian_Bank,RECEIVED,27,223.3,2020-08-18,2020-08-18 06:00:00,VALIDATED
1606,CUST_POS_20200803.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-03,2020-08-03 06:00:00,VALIDATED
1607,CUST_POS_20200711.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-11,2020-07-11 06:00:00,VALIDATED
1608,CUST_POS_20200630.csv,Custodian_Bank,RECEIVED,16,172.0,2020-06-30,2020-06-30 06:00:00,VALIDATED
1609,CUST_POS_20200723.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-23,2020-07-23 06:00:00,VALIDATED
1610,CUST_POS_20200922.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-22,2020-09-22 06:00:00,VALIDATED
1611,CUST_POS_20200804.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-04,2020-08-04 06:00:00,VALIDATED
1612,CUST_POS_20200614.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-14,2020-06-14 06:00:00,VALIDATED
1613,CUST_POS_20200714.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-14,2020-07-14 06:00:00,VALIDATED
1614,CUST_POS_20200930.csv,Custodian_Bank,RECEIVED,43,282.8,2020-09-30,2020-09-30 06:00:00,VALIDATED
1615,CUST_POS_20200811.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-11,2020-08-11 06:00:00,VALIDATED
1616,CUST_POS_20200702.csv,Custodian_Bank,RECEIVED,20,206.0,2020-07-02,2020-07-02 06:00:00,VALIDATED
1617,CUST_POS_20201008.csv,Custodian_Bank,RECEIVED,45,322.8,2020-10-08,2020-10-08 06:00:00,VALIDATED
1618,CUST_POS_20200814.csv,Custodian_Bank,RECEIVED,27,223.3,2020-08-14,2020-08-14 06:00:00,VALIDATED
1619,CUST_POS_20200617.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-17,2020-06-17 06:00:00,VALIDATED
1620,CUST_POS_20200805.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-05,2020-08-05 06:00:00,VALIDATED
1621,CUST_POS_20200901.csv,Custodian_Bank,RECEIVED,34,243.8,2020-09-01,2020-09-01 06:00:00,VALIDATED
1622,CUST_POS_20200708.csv,Custodian_Bank,RECEIVED,20,206.0,2020-07-08,2020-07-08 06:00:00,VALIDATED
1623,CUST_POS_20200830.csv,Custodian_Bank,RECEIVED,34,243.8,2020-08-30,2020-08-30 06:00:00,VALIDATED
1624,CUST_POS_20201023.csv,Custodian_Bank,RECEIVED,47,338.8,2020-10-23,2020-10-23 06:00:00,VALIDATED
1625,CUST_POS_20200709.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-09,2020-07-09 06:00:00,VALIDATED
1626,CUST_POS_20200910.csv,Custodian_Bank,RECEIVED,34,243.8,2020-09-10,2020-09-10 06:00:00,VALIDATED
1627,CUST_POS_20200824.csv,Custodian_Bank,RECEIVED,28,227.3,2020-08-24,2020-08-24 06:00:00,VALIDATED
1628,CUST_POS_20200706.csv,Custodian_Bank,RECEIVED,20,206.0,2020-07-06,2020-07-06 06:00:00,VALIDATED
1629,CUST_POS_20200825.csv,Custodian_Bank,RECEIVED,28,227.3,2020-08-25,2020-08-25 06:00:00,VALIDATED
1630,CUST_POS_20200609.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-09,2020-06-09 06:00:00,VALIDATED
1631,CUST_POS_20200705.csv,Custodian_Bank,RECEIVED,20,206.0,2020-07-05,2020-07-05 06:00:00,VALIDATED
1632,CUST_POS_20201005.csv,Custodian_Bank,RECEIVED,43,282.8,2020-10-05,2020-10-05 06:00:00,VALIDATED
1633,CUST_POS_20200826.csv,Custodian_Bank,RECEIVED,28,227.3,2020-08-26,2020-08-26 06:00:00,VALIDATED
1634,CUST_POS_20200726.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-26,2020-07-26 06:00:00,VALIDATED
1635,CUST_POS_20200710.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-10,2020-07-10 06:00:00,VALIDATED
1636,CUST_POS_20201103.csv,Custodian_Bank,RECEIVED,54,418.8,2020-11-03,2020-11-03 06:00:00,VALIDATED
1637,CUST_POS_20200802.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-02,2020-08-02 06:00:00,VALIDATED
1638,CUST_POS_20200812.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-12,2020-08-12 06:00:00,VALIDATED
1639,CUST_POS_20200906.csv,Custodian_Bank,RECEIVED,34,243.8,2020-09-06,2020-09-06 06:00:00,VALIDATED
1640,CUST_POS_20200817.csv,Custodian_Bank,RECEIVED,27,223.3,2020-08-17,2020-08-17 06:00:00,VALIDATED
1641,CUST_POS_20200921.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-21,2020-09-21 06:00:00,VALIDATED
1642,CUST_POS_20200813.csv,Custodian_Bank,RECEIVED,27,223.3,2020-08-13,2020-08-13 06:00:00,VALIDATED
1643,CUST_POS_20200816.csv,Custodian_Bank,RECEIVED,27,223.3,2020-08-16,2020-08-16 06:00:00,VALIDATED
1644,CUST_POS_20201007.csv,Custodian_Bank,RECEIVED,44,320.8,2020-10-07,2020-10-07 06:00:00,VALIDATED
1645,CUST_POS_20200815.csv,Custodian_Bank,RECEIVED,27,223.3,2020-08-15,2020-08-15 06:00:00,VALIDATED
1646,CUST_POS_20200905.csv,Custodian_Bank,RECEIVED,34,243.8,2020-09-05,2020-09-05 06:00:00,VALIDATED
1647,CUST_POS_20200923.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-23,2020-09-23 06:00:00,VALIDATED
1648,CUST_POS_20200904.csv,Custodian_Bank,RECEIVED,34,243.8,2020-09-04,2020-09-04 06:00:00,VALIDATED
1649,CUST_POS_20200915.csv,Custodian_Bank,RECEIVED,36,245.8,2020-09-15,2020-09-15 06:00:00,VALIDATED
1650,CUST_POS_20201027.csv,Custodian_Bank,RECEIVED,47,338.8,2020-10-27,2020-10-27 06:00:00,VALIDATED
1651,CUST_POS_20200912.csv,Custodian_Bank,RECEIVED,34,243.8,2020-09-12,2020-09-12 06:00:00,VALIDATED
1652,CUST_POS_20200914.csv,Custodian_Bank,RECEIVED,34,243.8,2020-09-14,2020-09-14 06:00:00,VALIDATED
1653,CUST_POS_20200913.csv,Custodian_Bank,RECEIVED,34,243.8,2020-09-13,2020-09-13 06:00:00,VALIDATED
1654,CUST_POS_20200713.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-13,2020-07-13 06:00:00,VALIDATED
1655,CUST_POS_20200918.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-18,2020-09-18 06:00:00,VALIDATED
1656,CUST_POS_20201121.csv,Custodian_Bank,RECEIVED,67,558.8,2020-11-21,2020-11-21 06:00:00,VALIDATED
1657,CUST_POS_20201105.csv,Custodian_Bank,RECEIVED,54,418.8,2020-11-05,2020-11-05 06:00:00,VALIDATED
1658,CUST_POS_20201001.csv,Custodian_Bank,RECEIVED,43,282.8,2020-10-01,2020-10-01 06:00:00,VALIDATED
1659,CUST_POS_20200716.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-16,2020-07-16 06:00:00,VALIDATED
1660,CUST_POS_20200926.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-26,2020-09-26 06:00:00,VALIDATED
1661,CUST_POS_20200611.csv,Custodian_Bank,RECEIVED,9,116.0,2020-06-11,2020-06-11 06:00:00,VALIDATED
1662,CUST_POS_20200801.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-01,2020-08-01 06:00:00,VALIDATED
1663,CUST_POS_20201017.csv,Custodian_Bank,RECEIVED,46,327.8,2020-10-17,2020-10-17 06:00:00,VALIDATED
1664,CUST_POS_20200807.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-07,2020-08-07 06:00:00,VALIDATED
1665,CUST_POS_20200917.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-17,2020-09-17 06:00:00,VALIDATED
1666,CUST_POS_20200929.csv,Custodian_Bank,RECEIVED,43,282.8,2020-09-29,2020-09-29 06:00:00,VALIDATED
1667,CUST_POS_20200924.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-24,2020-09-24 06:00:00,VALIDATED
1668,CUST_POS_20201012.csv,Custodian_Bank,RECEIVED,45,322.8,2020-10-12,2020-10-12 06:00:00,VALIDATED
1669,CUST_POS_20201106.csv,Custodian_Bank,RECEIVED,58,473.8,2020-11-06,2020-11-06 06:00:00,VALIDATED
1670,CUST_POS_20201013.csv,Custodian_Bank,RECEIVED,45,322.8,2020-10-13,2020-10-13 06:00:00,VALIDATED
1671,CUST_POS_20200707.csv,Custodian_Bank,RECEIVED,20,206.0,2020-07-07,2020-07-07 06:00:00,VALIDATED
1672,CUST_POS_20201015.csv,Custodian_Bank,RECEIVED,46,327.8,2020-10-15,2020-10-15 06:00:00,VALIDATED
1673,CUST_POS_20201004.csv,Custodian_Bank,RECEIVED,43,282.8,2020-10-04,2020-10-04 06:00:00,VALIDATED
1674,CUST_POS_20201201.csv,Custodian_Bank,RECEIVED,78,655.8,2020-12-01,2020-12-01 06:00:00,VALIDATED
1675,CUST_POS_20201018.csv,Custodian_Bank,RECEIVED,46,327.8,2020-10-18,2020-10-18 06:00:00,VALIDATED
1676,CUST_POS_20200920.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-20,2020-09-20 06:00:00,VALIDATED
1677,CUST_POS_20200722.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-22,2020-07-22 06:00:00,VALIDATED
1678,CUST_POS_20201104.csv,Custodian_Bank,RECEIVED,54,418.8,2020-11-04,2020-11-04 06:00:00,VALIDATED
1679,CUST_POS_20201010.csv,Custodian_Bank,RECEIVED,45,322.8,2020-10-10,2020-10-10 06:00:00,VALIDATED
1680,CUST_POS_20200822.csv,Custodian_Bank,RECEIVED,28,227.3,2020-08-22,2020-08-22 06:00:00,VALIDATED
1681,CUST_POS_20200725.csv,Custodian_Bank,RECEIVED,21,209.5,2020-07-25,2020-07-25 06:00:00,VALIDATED
1682,CUST_POS_20201020.csv,Custodian_Bank,RECEIVED,46,327.8,2020-10-20,2020-10-20 06:00:00,VALIDATED
1683,CUST_POS_20200828.csv,Custodian_Bank,RECEIVED,34,243.8,2020-08-28,2020-08-28 06:00:00,VALIDATED
1684,CUST_POS_20201109.csv,Custodian_Bank,RECEIVED,58,473.8,2020-11-09,2020-11-09 06:00:00,VALIDATED
1685,CUST_POS_20201022.csv,Custodian_Bank,RECEIVED,47,338.8,2020-10-22,2020-10-22 06:00:00,VALIDATED
1686,CUST_POS_20201025.csv,Custodian_Bank,RECEIVED,47,338.8,2020-10-25,2020-10-25 06:00:00,VALIDATED
1687,CUST_POS_20201019.csv,Custodian_Bank,RECEIVED,46,327.8,2020-10-19,2020-10-19 06:00:00,VALIDATED
1688,CUST_POS_20200902.csv,Custodian_Bank,RECEIVED,34,243.8,2020-09-02,2020-09-02 06:00:00,VALIDATED
1689,CUST_POS_20201101.csv,Custodian_Bank,RECEIVED,54,418.8,2020-11-01,2020-11-01 06:00:00,VALIDATED
1690,CUST_POS_20200916.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-16,2020-09-16 06:00:00,VALIDATED
1691,CUST_POS_20201204.csv,Custodian_Bank,RECEIVED,80,660.8,2020-12-04,2020-12-04 06:00:00,VALIDATED
1692,CUST_POS_20201024.csv,Custodian_Bank,RECEIVED,47,338.8,2020-10-24,2020-10-24 06:00:00,VALIDATED
1693,CUST_POS_20200919.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-19,2020-09-19 06:00:00,VALIDATED
1694,CUST_POS_20201215.csv,Custodian_Bank,RECEIVED,88,697.8,2020-12-15,2020-12-15 06:00:00,VALIDATED
1695,CUST_POS_20201108.csv,Custodian_Bank,RECEIVED,58,473.8,2020-11-08,2020-11-08 06:00:00,VALIDATED
1696,CUST_POS_20201115.csv,Custodian_Bank,RECEIVED,59,497.8,2020-11-15,2020-11-15 06:00:00,VALIDATED
1697,CUST_POS_20201111.csv,Custodian_Bank,RECEIVED,58,473.8,2020-11-11,2020-11-11 06:00:00,VALIDATED
1698,CUST_POS_20201224.csv,Custodian_Bank,RECEIVED,94,731.0,2020-12-24,2020-12-24 06:00:00,VALIDATED
1699,CUST_POS_20201117.csv,Custodian_Bank,RECEIVED,62,533.8,2020-11-17,2020-11-17 06:00:00,VALIDATED
1700,CUST_POS_20201112.csv,Custodian_Bank,RECEIVED,58,473.8,2020-11-12,2020-11-12 06:00:00,VALIDATED
1701,CUST_POS_20201118.csv,Custodian_Bank,RECEIVED,62,533.8,2020-11-18,2020-11-18 06:00:00,VALIDATED
1702,CUST_POS_20201119.csv,Custodian_Bank,RECEIVED,63,537.8,2020-11-19,2020-11-19 06:00:00,VALIDATED
1703,CUST_POS_20201130.csv,Custodian_Bank,RECEIVED,75,644.8,2020-11-30,2020-11-30 06:00:00,VALIDATED
1704,CUST_POS_20201203.csv,Custodian_Bank,RECEIVED,79,654.8,2020-12-03,2020-12-03 06:00:00,VALIDATED
1705,CUST_POS_20210125.csv,Custodian_Bank,RECEIVED,104,784.0,2021-01-25,2021-01-25 06:00:00,VALIDATED
1706,CUST_POS_20200925.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-25,2020-09-25 06:00:00,VALIDATED
1707,CUST_POS_20201208.csv,Custodian_Bank,RECEIVED,80,660.8,2020-12-08,2020-12-08 06:00:00,VALIDATED
1708,CUST_POS_20201123.csv,Custodian_Bank,RECEIVED,67,558.8,2020-11-23,2020-11-23 06:00:00,VALIDATED
1709,CUST_POS_20200928.csv,Custodian_Bank,RECEIVED,37,247.8,2020-09-28,2020-09-28 06:00:00,VALIDATED
1710,CUST_POS_20201219.csv,Custodian_Bank,RECEIVED,91,715.8,2020-12-19,2020-12-19 06:00:00,VALIDATED
1711,CUST_POS_20201206.csv,Custodian_Bank,RECEIVED,80,660.8,2020-12-06,2020-12-06 06:00:00,VALIDATED
1712,CUST_POS_20201122.csv,Custodian_Bank,RECEIVED,67,558.8,2020-11-22,2020-11-22 06:00:00,VALIDATED
1713,CUST_POS_20210127.csv,Custodian_Bank,RECEIVED,104,784.0,2021-01-27,2021-01-27 06:00:00,VALIDATED
1714,CUST_POS_20201107.csv,Custodian_Bank,RECEIVED,58,473.8,2020-11-07,2020-11-07 06:00:00,VALIDATED
1715,CUST_POS_20210206.csv,Custodian_Bank,RECEIVED,111,808.0,2021-02-06,2021-02-06 06:00:00,VALIDATED
1716,CUST_POS_20201124.csv,Custodian_Bank,RECEIVED,69,623.8,2020-11-24,2020-11-24 06:00:00,VALIDATED
1717,CUST_POS_20201127.csv,Custodian_Bank,RECEIVED,75,644.8,2020-11-27,2020-11-27 06:00:00,VALIDATED
1718,CUST_POS_20200809.csv,Custodian_Bank,RECEIVED,26,222.3,2020-08-09,2020-08-09 06:00:00,VALIDATED
1719,CUST_POS_20201209.csv,Custodian_Bank,RECEIVED,82,667.8,2020-12-09,2020-12-09 06:00:00,VALIDATED
1720,CUST_POS_20201207.csv,Custodian_Bank,RECEIVED,80,660.8,2020-12-07,2020-12-07 06:00:00,VALIDATED
1721,CUST_POS_20201126.csv,Custodian_Bank,RECEIVED,69,623.8,2020-11-26,2020-11-26 06:00:00,VALIDATED
